ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P901,P902,P903_1,P903_2,P903_3,P903_4,P903_5,P903_6,P903_7,P903_8,P903_9,P903_10,P903_11,P904_1,P904_2,P904_3,P904_4,P904_5,P904_6,P904_7,P904_8,P904_9,P904A,P905,P906,P907,P908_1,P908_2,P908_3,P908_4,P908_5,P908_6,P908_7,P908_8,OMICAP900
2022,21,PUNO,06,HUANCANE,07,TARACO,17678,00043,6,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,06,HUANCANE,07,TARACO,17678,00044,7,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,06,HUANCANE,07,TARACO,17678,00058,8,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,06,HUANCANE,07,TARACO,17678,00059,9,1,2,6,162.719047619048,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0, ,2, ,2, , , , , , , , , 
2022,21,PUNO,06,HUANCANE,07,TARACO,17678,00060,10,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,06,HUANCANE,07,TARACO,17678,00080,11,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,06,HUANCANE,07,TARACO,17678,00088,12,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,06,HUANCANE,07,TARACO,17678,00105,13,1,2,6,162.719047619048,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, ,2, ,2, , , , , , , , , 
2022,21,PUNO,06,HUANCANE,07,TARACO,17678,00114,14,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,06,HUANCANE,07,TARACO,17678,00120,15,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,06,HUANCANE,05,PUSI,17698,00002,1,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,06,HUANCANE,05,PUSI,17698,00007,2,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,06,HUANCANE,05,PUSI,17698,00009,3,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,06,HUANCANE,05,PUSI,17698,00010,4,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,06,HUANCANE,05,PUSI,17698,00018,5,1,2,6,162.719047619048,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0, ,2, ,2, , , , , , , , , 
2022,21,PUNO,06,HUANCANE,05,PUSI,17698,00020,6,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,06,HUANCANE,05,PUSI,17698,00045,7,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,06,HUANCANE,05,PUSI,17698,00061,8,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,06,HUANCANE,05,PUSI,17698,00081,9,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,06,HUANCANE,05,PUSI,17698,00083,10,1,2,6,162.719047619048,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,2, ,2, , , , , , , , , 
2022,21,PUNO,06,HUANCANE,05,PUSI,17698,00095,11,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,06,HUANCANE,05,PUSI,17698,00106,12,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,06,HUANCANE,05,PUSI,17698,00107,13,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,06,HUANCANE,05,PUSI,17698,00119,14,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,06,HUANCANE,05,PUSI,17698,00120,15,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,09,MOHO,01,MOHO,17717,00017,1,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,09,MOHO,01,MOHO,17717,00019,2,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,09,MOHO,01,MOHO,17717,00027,3,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,09,MOHO,01,MOHO,17717,00048,4,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,09,MOHO,01,MOHO,17717,00060,5,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,09,MOHO,01,MOHO,17717,00070,6,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,09,MOHO,01,MOHO,17717,00075,7,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,09,MOHO,01,MOHO,17717,00077,8,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,09,MOHO,01,MOHO,17717,00080,9,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,09,MOHO,01,MOHO,17717,00089,10,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,09,MOHO,01,MOHO,17717,00096,11,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,09,MOHO,01,MOHO,17717,00103,12,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,09,MOHO,01,MOHO,17717,00107,13,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,09,MOHO,01,MOHO,17717,00113,14,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,09,MOHO,01,MOHO,17717,00114,15,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,09,MOHO,01,MOHO,17736,00014,1,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,09,MOHO,01,MOHO,17736,00048,2,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,09,MOHO,01,MOHO,17736,00050,3,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,09,MOHO,01,MOHO,17736,00051,4,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,09,MOHO,01,MOHO,17736,00053,5,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,09,MOHO,01,MOHO,17736,00058,6,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,09,MOHO,01,MOHO,17736,00069,7,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,09,MOHO,01,MOHO,17736,00070,8,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,09,MOHO,01,MOHO,17736,00103,9,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,09,MOHO,01,MOHO,17736,00111,10,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,09,MOHO,01,MOHO,17736,00116,11,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,09,MOHO,01,MOHO,17736,00122,12,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,09,MOHO,01,MOHO,17736,00130,13,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,09,MOHO,01,MOHO,17736,00149,14,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,09,MOHO,01,MOHO,17736,00154,15,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17755,00001,1,1,2,6,174.341836734694,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17755,00005,2,1,2,6,174.341836734694,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,1,0,0,0, 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17755,00012,3,1,2,6,174.341836734694,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17755,00014,4,1,2,6,174.341836734694,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17755,00038,5,1,2,6,174.341836734694,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17755,00049,7,1,2,6,174.341836734694,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17755,00052,8,1,2,6,174.341836734694,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17755,00063,9,1,2,6,174.341836734694,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17755,00079,10,1,2,6,174.341836734694,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17755,00082,11,1,2,6,174.341836734694,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17755,00085,12,1,2,6,174.341836734694,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17755,00088,13,1,2,6,174.341836734694,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17755,00101,14,1,2,6,174.341836734694,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17755,00103,15,1,2,6,174.341836734694,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0, ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17774,00010,2,1,2,6,174.341836734694,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17774,00013,3,1,2,6,174.341836734694,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17774,00025,4,1,2,6,174.341836734694,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17774,00044,7,1,2,6,174.341836734694,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17774,00051,8,1,2,6,174.341836734694,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17774,00052,9,1,2,6,174.341836734694,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17774,00058,10,1,2,6,174.341836734694,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17774,00068,11,1,2,6,174.341836734694,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17774,00082,12,1,2,6,174.341836734694,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0, ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17774,00108,14,1,2,6,174.341836734694,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,09,MAÑAZO,17774,00114,15,1,2,6,174.341836734694,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,04,ATUNCOLLA,17794,00017,1,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,04,ATUNCOLLA,17794,00029,2,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,04,ATUNCOLLA,17794,00031,3,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,04,ATUNCOLLA,17794,00032,4,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,04,ATUNCOLLA,17794,00044,5,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,04,ATUNCOLLA,17794,00045,6,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,04,ATUNCOLLA,17794,00049,7,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,04,ATUNCOLLA,17794,00051,8,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,04,ATUNCOLLA,17794,00053,9,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,04,ATUNCOLLA,17794,00062,10,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,04,ATUNCOLLA,17794,00071,11,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,04,ATUNCOLLA,17794,00096,12,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,04,ATUNCOLLA,17794,00099,13,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,01,PUNO,04,ATUNCOLLA,17794,00107,14,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,04,ATUNCOLLA,17794,00110,15,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17813,00001,1,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17813,00003,2,1,2,6,162.719047619048,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17813,00004,3,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17813,00047,4,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17813,00053,5,1,2,6,162.719047619048,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0, ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17813,00057,6,1,2,6,162.719047619048,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17813,00060,7,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,1,0,0,0, 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17813,00070,8,1,2,6,162.719047619048,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17813,00076,9,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17813,00079,10,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17813,00089,11,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17813,00090,12,1,2,6,162.719047619048,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17813,00091,13,1,2,6,162.719047619048,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17813,00099,14,1,2,6,162.719047619048,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0, ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17813,00105,15,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17832,00002,1,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17832,00006,2,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17832,00007,3,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17832,00025,4,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17832,00043,5,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17832,00056,6,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17832,00062,7,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,1,0,1,0,0,0,0,0,0, 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17832,00068,8,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17832,00073,10,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17832,00078,11,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17832,00079,12,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17832,00098,13,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17832,00106,14,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,10,PAUCARCOLLA,17832,00139,15,1,2,6,162.719047619048,1,1,0,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,08,HUATA,17851,00012,1,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,08,HUATA,17851,00018,2,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,08,HUATA,17851,00023,3,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,08,HUATA,17851,00047,4,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,08,HUATA,17851,00048,5,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,08,HUATA,17851,00060,6,1,2,6,162.719047619048,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0, ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,08,HUATA,17851,00064,7,1,2,6,162.719047619048,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0, ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,08,HUATA,17851,00079,8,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,08,HUATA,17851,00083,9,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,08,HUATA,17851,00085,10,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,08,HUATA,17851,00099,11,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,08,HUATA,17851,00114,12,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,08,HUATA,17851,00120,13,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,08,HUATA,17851,00121,14,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
2022,21,PUNO,01,PUNO,08,HUATA,17851,00130,15,1,2,6,162.719047619048,1,1,1,2, , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , , , 
