ANIO,P901,P905,CCPP,NOMBREPV,CCDI,NOMBREDI
2017,2,2,11,SAN ROMAN,03,CABANILLAS
2017,2,2,11,SAN ROMAN,03,CABANILLAS
2017,2,2,11,SAN ROMAN,03,CABANILLAS
2017,2,2,11,SAN ROMAN,03,CABANILLAS
2017,2,2,11,SAN ROMAN,03,CABANILLAS
2017,2,2,11,SAN ROMAN,03,CABANILLAS
2017,2,2,11,SAN ROMAN,03,CABANILLAS
2017,2,2,11,SAN ROMAN,03,CABANILLAS
2017,2,2,11,SAN ROMAN,03,CABANILLAS
2017,2,2,06,HUANCANE,06,ROSASPATA
2017,2,2,06,HUANCANE,06,ROSASPATA
2017,2,2,06,HUANCANE,06,ROSASPATA
2017,2,2,06,HUANCANE,06,ROSASPATA
2017,2,2,06,HUANCANE,06,ROSASPATA
2017,2,2,06,HUANCANE,06,ROSASPATA
2017,2,2,06,HUANCANE,06,ROSASPATA
2017,2,2,06,HUANCANE,06,ROSASPATA
2017,2,2,06,HUANCANE,06,ROSASPATA
2017,2,2,06,HUANCANE,06,ROSASPATA
2017,2,2,06,HUANCANE,06,ROSASPATA
2017,2,2,06,HUANCANE,06,ROSASPATA
2017,2,2,06,HUANCANE,06,ROSASPATA
2017,2,2,06,HUANCANE,06,ROSASPATA
2017,2,2,06,HUANCANE,08,VILQUE CHICO
2017,2,2,06,HUANCANE,08,VILQUE CHICO
2017,2,2,06,HUANCANE,08,VILQUE CHICO
2017,2,2,06,HUANCANE,08,VILQUE CHICO
2017,2,2,06,HUANCANE,08,VILQUE CHICO
2017,2,2,06,HUANCANE,08,VILQUE CHICO
2017,2,2,06,HUANCANE,08,VILQUE CHICO
2017,2,2,06,HUANCANE,08,VILQUE CHICO
2017,2,2,06,HUANCANE,08,VILQUE CHICO
2017,2,2,06,HUANCANE,08,VILQUE CHICO
2017,2,2,06,HUANCANE,08,VILQUE CHICO
2017,2,2,06,HUANCANE,08,VILQUE CHICO
2017,2,2,06,HUANCANE,08,VILQUE CHICO
2017,2,2,06,HUANCANE,08,VILQUE CHICO
2017,2,2,06,HUANCANE,08,VILQUE CHICO
2017,2,2,06,HUANCANE,08,VILQUE CHICO
2017,2,2,06,HUANCANE,08,VILQUE CHICO
2017,2,2,06,HUANCANE,08,VILQUE CHICO
2017,2,2,06,HUANCANE,08,VILQUE CHICO
2017,2,2,06,HUANCANE,08,VILQUE CHICO
2017,2,2,06,HUANCANE,08,VILQUE CHICO
2017,2,2,06,HUANCANE,08,VILQUE CHICO
2017,2,2,06,HUANCANE,08,VILQUE CHICO
2017,2,2,06,HUANCANE,08,VILQUE CHICO
2017,1,2,06,HUANCANE,08,VILQUE CHICO
2017,2,2,06,HUANCANE,08,VILQUE CHICO
2017,2,2,06,HUANCANE,08,VILQUE CHICO
2017,2,2,06,HUANCANE,08,VILQUE CHICO
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,1,06,HUANCANE,01,HUANCANE
2017,2,1,06,HUANCANE,01,HUANCANE
2017,1,1,06,HUANCANE,01,HUANCANE
2017,2,1,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,1,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,1,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,1,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,1,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,1,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,1,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,01,HUANCANE
2017,1,2,06,HUANCANE,01,HUANCANE
2017,2,2,06,HUANCANE,07,TARACO
2017,2,2,06,HUANCANE,07,TARACO
2017,2,2,06,HUANCANE,07,TARACO
2017,2,2,06,HUANCANE,07,TARACO
2017,2,2,06,HUANCANE,07,TARACO
2017,2,2,06,HUANCANE,07,TARACO
2017,2,2,06,HUANCANE,07,TARACO
2017,2,2,06,HUANCANE,07,TARACO
2017,2,2,06,HUANCANE,07,TARACO
2017,2,2,06,HUANCANE,07,TARACO
2017,2,1,06,HUANCANE,07,TARACO
2017,2,2,06,HUANCANE,07,TARACO
2017,1,2,06,HUANCANE,07,TARACO
2017,2,2,06,HUANCANE,07,TARACO
2017,2,2,06,HUANCANE,05,PUSI
2017,2,2,06,HUANCANE,05,PUSI
2017,2,2,06,HUANCANE,05,PUSI
2017,2,2,06,HUANCANE,05,PUSI
2017,2,2,06,HUANCANE,05,PUSI
2017,2,2,06,HUANCANE,05,PUSI
2017,2,2,06,HUANCANE,05,PUSI
2017,2,2,06,HUANCANE,05,PUSI
2017,2,2,06,HUANCANE,05,PUSI
2017,2,2,06,HUANCANE,05,PUSI
2017,2,2,06,HUANCANE,05,PUSI
2017,1,2,06,HUANCANE,05,PUSI
2017,2,2,06,HUANCANE,05,PUSI
2017,2,2,06,HUANCANE,05,PUSI
2017,2,2,06,HUANCANE,05,PUSI
2017,2,2,06,HUANCANE,05,PUSI
2017,2,2,06,HUANCANE,05,PUSI
2017,2,2,06,HUANCANE,05,PUSI
2017,2,2,06,HUANCANE,05,PUSI
2017,2,2,06,HUANCANE,05,PUSI
2017,2,2,06,HUANCANE,05,PUSI
2017,2,2,06,HUANCANE,05,PUSI
2017,2,2,06,HUANCANE,05,PUSI
2017,2,2,06,HUANCANE,05,PUSI
2017,2,2,06,HUANCANE,05,PUSI
2017,2,2,06,HUANCANE,05,PUSI
2017,1,2,06,HUANCANE,05,PUSI
2017,2,2,06,HUANCANE,05,PUSI
2017,2,2,09,MOHO,03,HUAYRAPATA
2017,2,2,09,MOHO,03,HUAYRAPATA
2017,2,2,09,MOHO,03,HUAYRAPATA
2017,2,2,09,MOHO,03,HUAYRAPATA
2017,2,2,09,MOHO,03,HUAYRAPATA
2017,2,2,09,MOHO,03,HUAYRAPATA
2017,2,2,09,MOHO,03,HUAYRAPATA
2017,2,2,09,MOHO,03,HUAYRAPATA
2017,2,2,09,MOHO,03,HUAYRAPATA
2017,2,2,09,MOHO,03,HUAYRAPATA
2017,2,2,09,MOHO,03,HUAYRAPATA
2017,2,2,09,MOHO,03,HUAYRAPATA
2017,2,2,09,MOHO,03,HUAYRAPATA
2017,2,2,09,MOHO,03,HUAYRAPATA
2017,2,2,09,MOHO,01,MOHO
2017,2,2,09,MOHO,01,MOHO
2017,2,2,09,MOHO,01,MOHO
2017,2,2,09,MOHO,01,MOHO
2017,2,2,09,MOHO,01,MOHO
2017,2,2,09,MOHO,01,MOHO
2017,2,2,09,MOHO,01,MOHO
2017,2,2,09,MOHO,01,MOHO
2017,2,2,09,MOHO,01,MOHO
2017,2,2,09,MOHO,01,MOHO
2017,2,2,09,MOHO,01,MOHO
2017,2,2,09,MOHO,01,MOHO
2017,2,2,09,MOHO,01,MOHO
2017,2,2,09,MOHO,01,MOHO
2017,2,2,01,PUNO,09,MAÑAZO
2017,2,2,01,PUNO,09,MAÑAZO
2017,2,2,01,PUNO,09,MAÑAZO
2017,2,2,01,PUNO,09,MAÑAZO
2017,2,2,01,PUNO,09,MAÑAZO
2017,2,2,01,PUNO,09,MAÑAZO
2017,2,2,01,PUNO,09,MAÑAZO
2017,2,2,01,PUNO,09,MAÑAZO
2017,1,2,01,PUNO,09,MAÑAZO
2017,2,2,01,PUNO,09,MAÑAZO
2017,2,2,01,PUNO,09,MAÑAZO
2017,1,2,01,PUNO,09,MAÑAZO
2017,1,2,01,PUNO,09,MAÑAZO
2017,2,2,01,PUNO,04,ATUNCOLLA
2017,2,2,01,PUNO,04,ATUNCOLLA
2017,1,2,01,PUNO,04,ATUNCOLLA
2017,2,2,01,PUNO,04,ATUNCOLLA
2017,1,2,01,PUNO,04,ATUNCOLLA
2017,1,2,01,PUNO,04,ATUNCOLLA
2017,2,2,01,PUNO,04,ATUNCOLLA
2017,2,2,01,PUNO,04,ATUNCOLLA
2017,2,2,01,PUNO,04,ATUNCOLLA
2017,2,2,01,PUNO,04,ATUNCOLLA
2017,2,2,01,PUNO,04,ATUNCOLLA
2017,2,2,01,PUNO,04,ATUNCOLLA
2017,2,2,01,PUNO,04,ATUNCOLLA
2017,2,2,01,PUNO,04,ATUNCOLLA
2017,2,2,01,PUNO,10,PAUCARCOLLA
2017,1,2,01,PUNO,10,PAUCARCOLLA
2017,2,2,01,PUNO,10,PAUCARCOLLA
2017,2,2,01,PUNO,10,PAUCARCOLLA
2017,2,2,01,PUNO,10,PAUCARCOLLA
2017,2,2,01,PUNO,10,PAUCARCOLLA
2017,1,2,01,PUNO,10,PAUCARCOLLA
2017,2,2,01,PUNO,10,PAUCARCOLLA
2017,1,2,01,PUNO,10,PAUCARCOLLA
2017,2,2,01,PUNO,10,PAUCARCOLLA
2017,2,2,01,PUNO,10,PAUCARCOLLA
2017,2,2,01,PUNO,10,PAUCARCOLLA
2017,2,2,01,PUNO,10,PAUCARCOLLA
2017,2,2,01,PUNO,10,PAUCARCOLLA
2017,2,2,01,PUNO,08,HUATA
2017,2,2,01,PUNO,08,HUATA
2017,2,2,01,PUNO,08,HUATA
2017,2,2,01,PUNO,08,HUATA
2017,2,2,01,PUNO,08,HUATA
2017,2,2,01,PUNO,08,HUATA
2017,1,2,01,PUNO,08,HUATA
2017,2,2,01,PUNO,08,HUATA
2017,2,2,01,PUNO,08,HUATA
2017,1,2,01,PUNO,08,HUATA
2017,2,2,01,PUNO,08,HUATA
2017,2,2,01,PUNO,08,HUATA
2017,1,2,01,PUNO,08,HUATA
2017,1,2,01,PUNO,08,HUATA
2017,1,2,01,PUNO,07,COATA
2017,2,2,01,PUNO,07,COATA
2017,2,2,01,PUNO,07,COATA
2017,2,2,01,PUNO,07,COATA
2017,2,2,01,PUNO,07,COATA
2017,2,2,01,PUNO,07,COATA
2017,2,2,01,PUNO,07,COATA
2017,1,2,01,PUNO,07,COATA
2017,1,2,01,PUNO,07,COATA
2017,2,2,01,PUNO,07,COATA
2017,2,2,01,PUNO,07,COATA
2017,1,2,01,PUNO,07,COATA
2017,2,2,01,PUNO,07,COATA
2017,1,2,01,PUNO,07,COATA
2017,2,2,01,PUNO,05,CAPACHICA
2017,2,2,01,PUNO,05,CAPACHICA
2017,2,2,01,PUNO,05,CAPACHICA
2017,2,2,01,PUNO,05,CAPACHICA
2017,2,2,01,PUNO,05,CAPACHICA
2017,2,2,01,PUNO,05,CAPACHICA
2017,2,2,01,PUNO,05,CAPACHICA
2017,2,2,01,PUNO,05,CAPACHICA
2017,2,2,01,PUNO,05,CAPACHICA
2017,2,2,01,PUNO,05,CAPACHICA
2017,2,2,01,PUNO,05,CAPACHICA
2017,2,2,01,PUNO,05,CAPACHICA
2017,2,2,01,PUNO,05,CAPACHICA
2017,1,2,01,PUNO,05,CAPACHICA
2017,2,2,01,PUNO,05,CAPACHICA
2017,2,2,01,PUNO,05,CAPACHICA
2017,2,2,01,PUNO,05,CAPACHICA
2017,2,2,01,PUNO,05,CAPACHICA
2017,2,2,01,PUNO,05,CAPACHICA
2017,2,2,01,PUNO,05,CAPACHICA
2017,2,2,01,PUNO,05,CAPACHICA
2017,2,2,01,PUNO,05,CAPACHICA
2017,1,2,01,PUNO,05,CAPACHICA
2017,2,2,01,PUNO,05,CAPACHICA
2017,2,2,01,PUNO,05,CAPACHICA
2017,2,2,01,PUNO,05,CAPACHICA
2017,2,2,01,PUNO,05,CAPACHICA
2017,2,2,01,PUNO,05,CAPACHICA
2017,2,2,01,PUNO,03,AMANTANI
2017,2,2,01,PUNO,03,AMANTANI
2017,2,2,01,PUNO,03,AMANTANI
2017,2,2,01,PUNO,03,AMANTANI
2017,2,2,01,PUNO,03,AMANTANI
2017,2,2,01,PUNO,03,AMANTANI
2017,2,2,01,PUNO,03,AMANTANI
2017,2,2,01,PUNO,03,AMANTANI
2017,2,2,01,PUNO,03,AMANTANI
2017,2,2,01,PUNO,03,AMANTANI
2017,2,2,01,PUNO,03,AMANTANI
2017,2,2,01,PUNO,03,AMANTANI
2017,2,2,01,PUNO,03,AMANTANI
2017,2,2,01,PUNO,03,AMANTANI
2017,2,2,01,PUNO,06,CHUCUITO
2017,2,2,01,PUNO,06,CHUCUITO
2017,2,2,01,PUNO,06,CHUCUITO
2017,2,2,01,PUNO,06,CHUCUITO
2017,2,2,01,PUNO,06,CHUCUITO
2017,2,2,01,PUNO,06,CHUCUITO
2017,2,2,01,PUNO,06,CHUCUITO
2017,2,2,01,PUNO,06,CHUCUITO
2017,2,2,01,PUNO,06,CHUCUITO
2017,2,2,01,PUNO,06,CHUCUITO
2017,2,2,01,PUNO,06,CHUCUITO
2017,2,2,01,PUNO,06,CHUCUITO
2017,2,2,01,PUNO,06,CHUCUITO
2017,2,2,01,PUNO,06,CHUCUITO
2017,2,2,01,PUNO,01,PUNO
2017,2,2,01,PUNO,01,PUNO
2017,2,2,01,PUNO,01,PUNO
2017,2,2,01,PUNO,01,PUNO
2017,2,2,01,PUNO,01,PUNO
2017,2,2,01,PUNO,01,PUNO
2017,2,2,01,PUNO,01,PUNO
2017,2,2,01,PUNO,01,PUNO
2017,2,2,01,PUNO,01,PUNO
2017,2,2,01,PUNO,01,PUNO
2017,2,2,01,PUNO,01,PUNO
2017,2,2,01,PUNO,01,PUNO
2017,2,2,01,PUNO,01,PUNO
2017,2,2,01,PUNO,01,PUNO
2017,2,2,01,PUNO,13,SAN ANTONIO
2017,2,2,01,PUNO,13,SAN ANTONIO
2017,2,2,01,PUNO,13,SAN ANTONIO
2017,2,2,01,PUNO,13,SAN ANTONIO
2017,2,2,01,PUNO,13,SAN ANTONIO
2017,2,2,01,PUNO,13,SAN ANTONIO
2017,2,2,01,PUNO,13,SAN ANTONIO
2017,2,2,01,PUNO,13,SAN ANTONIO
2017,2,2,01,PUNO,13,SAN ANTONIO
2017,2,2,01,PUNO,13,SAN ANTONIO
2017,2,2,01,PUNO,13,SAN ANTONIO
2017,2,2,01,PUNO,13,SAN ANTONIO
2017,2,2,01,PUNO,13,SAN ANTONIO
2017,2,2,01,PUNO,13,SAN ANTONIO
2017,2,2,01,PUNO,11,PICHACANI
2017,2,2,01,PUNO,11,PICHACANI
2017,2,2,01,PUNO,11,PICHACANI
2017,1,2,01,PUNO,11,PICHACANI
2017,2,2,01,PUNO,11,PICHACANI
2017,2,2,01,PUNO,11,PICHACANI
2017,2,2,01,PUNO,11,PICHACANI
2017,2,2,01,PUNO,11,PICHACANI
2017,2,2,01,PUNO,11,PICHACANI
2017,1,2,01,PUNO,11,PICHACANI
2017,2,2,01,PUNO,11,PICHACANI
2017,2,2,01,PUNO,11,PICHACANI
2017,2,2,01,PUNO,11,PICHACANI
2017,2,2,01,PUNO,11,PICHACANI
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,1,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,1,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,1,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,1,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,01,PUNO,02,ACORA
2017,2,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,1,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,1,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,1,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,1,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,1,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,1,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,1,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,2,2,05,EL COLLAO,01,ILAVE
2017,1,2,05,EL COLLAO,05,CONDURIRI
2017,2,2,05,EL COLLAO,05,CONDURIRI
2017,2,2,05,EL COLLAO,05,CONDURIRI
2017,2,2,05,EL COLLAO,05,CONDURIRI
2017,2,2,05,EL COLLAO,05,CONDURIRI
2017,2,2,05,EL COLLAO,05,CONDURIRI
2017,2,2,05,EL COLLAO,05,CONDURIRI
2017,2,2,05,EL COLLAO,05,CONDURIRI
2017,2,2,05,EL COLLAO,05,CONDURIRI
2017,2,2,05,EL COLLAO,05,CONDURIRI
2017,2,2,05,EL COLLAO,05,CONDURIRI
2017,2,2,05,EL COLLAO,05,CONDURIRI
2017,2,2,05,EL COLLAO,05,CONDURIRI
2017,2,2,05,EL COLLAO,05,CONDURIRI
2017,2,2,05,EL COLLAO,05,CONDURIRI
2017,2,2,05,EL COLLAO,05,CONDURIRI
2017,2,2,05,EL COLLAO,05,CONDURIRI
2017,2,2,05,EL COLLAO,05,CONDURIRI
2017,2,2,05,EL COLLAO,05,CONDURIRI
2017,2,2,05,EL COLLAO,05,CONDURIRI
2017,2,2,05,EL COLLAO,05,CONDURIRI
2017,2,2,05,EL COLLAO,05,CONDURIRI
2017,2,2,05,EL COLLAO,05,CONDURIRI
2017,2,2,05,EL COLLAO,05,CONDURIRI
2017,2,2,05,EL COLLAO,05,CONDURIRI
2017,2,2,05,EL COLLAO,05,CONDURIRI
2017,2,2,05,EL COLLAO,05,CONDURIRI
2017,2,2,05,EL COLLAO,05,CONDURIRI
2017,2,2,05,EL COLLAO,05,CONDURIRI
2017,2,2,05,EL COLLAO,05,CONDURIRI
2017,2,2,05,EL COLLAO,05,CONDURIRI
2017,2,2,05,EL COLLAO,05,CONDURIRI
2017,2,2,05,EL COLLAO,05,CONDURIRI
2017,2,2,05,EL COLLAO,05,CONDURIRI
2017,2,2,05,EL COLLAO,05,CONDURIRI
2017,2,2,05,EL COLLAO,05,CONDURIRI
2017,2,2,05,EL COLLAO,05,CONDURIRI
2017,2,2,05,EL COLLAO,05,CONDURIRI
2017,2,2,05,EL COLLAO,05,CONDURIRI
2017,2,2,05,EL COLLAO,05,CONDURIRI
2017,2,2,05,EL COLLAO,05,CONDURIRI
2017,2,2,05,EL COLLAO,04,SANTA ROSA
2017,2,2,05,EL COLLAO,04,SANTA ROSA
2017,2,2,05,EL COLLAO,04,SANTA ROSA
2017,2,2,05,EL COLLAO,04,SANTA ROSA
2017,2,2,05,EL COLLAO,04,SANTA ROSA
2017,2,2,05,EL COLLAO,04,SANTA ROSA
2017,2,2,05,EL COLLAO,04,SANTA ROSA
2017,2,2,05,EL COLLAO,04,SANTA ROSA
2017,2,2,05,EL COLLAO,04,SANTA ROSA
2017,2,2,05,EL COLLAO,04,SANTA ROSA
2017,2,2,05,EL COLLAO,04,SANTA ROSA
2017,2,2,05,EL COLLAO,04,SANTA ROSA
2017,2,2,05,EL COLLAO,04,SANTA ROSA
2017,2,2,05,EL COLLAO,04,SANTA ROSA
2017,2,2,05,EL COLLAO,02,CAPAZO
2017,2,2,05,EL COLLAO,02,CAPAZO
2017,2,2,05,EL COLLAO,02,CAPAZO
2017,2,2,05,EL COLLAO,02,CAPAZO
2017,2,2,05,EL COLLAO,02,CAPAZO
2017,2,2,05,EL COLLAO,02,CAPAZO
2017,2,2,05,EL COLLAO,02,CAPAZO
2017,2,2,05,EL COLLAO,02,CAPAZO
2017,2,2,05,EL COLLAO,02,CAPAZO
2017,2,2,05,EL COLLAO,02,CAPAZO
2017,2,2,05,EL COLLAO,02,CAPAZO
2017,2,2,05,EL COLLAO,02,CAPAZO
2017,2,2,05,EL COLLAO,02,CAPAZO
2017,2,2,05,EL COLLAO,02,CAPAZO
2017,2,2,04,CHUCUITO,01,JULI
2017,2,2,04,CHUCUITO,01,JULI
2017,1,2,04,CHUCUITO,01,JULI
2017,2,2,04,CHUCUITO,01,JULI
2017,2,2,04,CHUCUITO,01,JULI
2017,2,2,04,CHUCUITO,01,JULI
2017,2,2,04,CHUCUITO,01,JULI
2017,2,2,04,CHUCUITO,01,JULI
2017,2,2,04,CHUCUITO,01,JULI
2017,2,2,04,CHUCUITO,01,JULI
2017,2,2,04,CHUCUITO,01,JULI
2017,2,2,04,CHUCUITO,01,JULI
2017,2,2,04,CHUCUITO,01,JULI
2017,2,2,04,CHUCUITO,01,JULI
