ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P1001A_1,P1001A_2A_1,P1001A_2A_2,P1001A_2B_1,P1001A_2B_2,P1001A_2A_1C,P1001A_2A_2C,P1001A_2B_1C,P1001A_2B_2C,P1001A_3,P1001A_4,P1001A_5,P1001A_5A,P1001A_5B,P1001A_6A,P1001A_6B,P1001A_6C,P1001A_TOTAL,P1002B_1,P1002B_1A,P1002B_1B,P1002B_2,P1002B_3,P1002B_4,P1002B_5,P1002B_6,P1002B_7A_1,P1002B_7A_2,P1002B_7B_1,P1002B_7B_2,P1002B_7A_1C,P1002B_7A_2C,P1002B_7B_1C,P1002B_7B_2C,P1002B_8,P1002B_9,P1002B_9A,P1002B_9B,P1002B_10A,P1002B_10B,P1002B_TOTAL,P1000_TOTAL,OMICAP1000
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16903,00099,10, ,1,3,7,50.0595238095238,1,1,1,0,0,0,300,250, , ,5,4,0,0,0,0,0,0,0,0,550,250, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,250,800, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16903,00113,11, ,1,3,7,50.0595238095238,1,1,0,0,0,0,640,150, , ,6,2,0,0,0,0,0,0,0,0,790, , , , , , , , , , , , , , , , , , , , , , , ,790, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16903,00124,12, ,1,3,7,50.0595238095238,1,1,0,0,0,0,560,150, , ,6,3,0,0,0,0,0,0,0,0,710, , , , , , , , , , , , , , , , , , , , , , , ,710, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16903,00126,13, ,1,3,7,50.0595238095238,1,1,0,0,0,0,650,350, , ,5,4,0,0,0,0,0,0,0,0,1000, , , , , , , , , , , , , , , , , , , , , , , ,1000, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16903,00130,14, ,1,3,7,50.0595238095238,1,1,0,0,0,0,750,550, , ,6,3,0,0,0,0,0,0,0,0,1300, , , , , , , , , , , , , , , , , , , , , , , ,1300, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00015,1, ,1,3,7,50.0595238095238,1,1,0,0,0,0,350,150, , ,3,2,0,0,0,0,0,0,0,80,580, , , , , , , , , , , , , , , , , , , , , , , ,580, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00030,2, ,1,3,7,50.0595238095238,1,1,0,0,0,0,300,0, , ,3, ,0,0,0,0,0,0,0,0,300, , , , , , , , , , , , , , , , , , , , , , , ,300, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00040,3, ,1,3,7,50.0595238095238,1,1,1,0,0,0,240,120, , ,3,1,0,0,0,0,0,0,0,0,360,100, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,100,460, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00046,4, ,1,3,7,50.0595238095238,1,1,0,0,0,0,150,50, , ,2,1,0,0,0,0,0,0,0,0,200, , , , , , , , , , , , , , , , , , , , , , , ,200, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00061,5, ,1,3,7,50.0595238095238,1,1,0,0,0,0,0,225, , , ,2,0,0,0,0,0,0,0,90,315, , , , , , , , , , , , , , , , , , , , , , , ,315, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00062,6, ,1,3,7,50.0595238095238,1,1,1,0,0,0,280,0, , ,4, ,0,0,0,0,0,0,0,85,365,500, , ,0,0,0,25,0,0,0,0,0, , , , ,0,0,0,0,0,0,525,890, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00073,7, ,1,3,7,50.0595238095238,1,1,0,0,0,0,350,0, , ,4, ,0,0,0,0,0,0,0,100,450, , , , , , , , , , , , , , , , , , , , , , , ,450, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00081,8, ,1,3,7,50.0595238095238,1,1,0,0,0,0,250,0, , ,5, ,0,0,0,0,0,0,0,150,400, , , , , , , , , , , , , , , , , , , , , , , ,400, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00097,9, ,1,3,7,50.0595238095238,1,1,0,0,0,0,150,0, , ,2, ,0,0,0,0,0,0,0,90,240, , , , , , , , , , , , , , , , , , , , , , , ,240, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00113,10, ,1,3,7,50.0595238095238,1,1,0,0,0,0,50,0, , ,2, ,0,0,0,0,0,0,0,50,100, , , , , , , , , , , , , , , , , , , , , , , ,100, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00122,11, ,1,3,7,50.0595238095238,1,1,0,0,0,0,250,0, , ,3, ,0,0,0,0,0,0,0,85,335, , , , , , , , , , , , , , , , , , , , , , , ,335, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00137,12, ,1,3,7,50.0595238095238,1,1,0,0,0,0,150,0, , ,2, ,0,0,0,0,0,0,0,80,230, , , , , , , , , , , , , , , , , , , , , , , ,230, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00151,13, ,1,3,7,50.0595238095238,1,1,0,0,0,0,350,0, , ,4, ,0,0,0,0,0,0,0,90,440, , , , , , , , , , , , , , , , , , , , , , , ,440, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16905,00162,14, ,1,3,7,50.0595238095238,1,1,1,0,0,0,0,200, , , ,3,0,0,0,0,0,0,0,120,320,250, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,250,570, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16906,00017,1, ,1,3,7,50.0595238095238,1,1,1,0,0,0,600,600, , ,5,5,0,0,0,0,0,0,0,0,1200,250, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,250,1450, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16906,00019,2, ,1,3,7,50.0595238095238,1,1,0,0,0,0,650,300, , ,2,1,0,0,0,0,0,0,0,0,950, , , , , , , , , , , , , , , , , , , , , , , ,950, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16906,00036,3, ,1,3,7,50.0595238095238,1,1,0,0,0,0,350,350, , ,2,2,0,0,0,0,0,0,0,0,700, , , , , , , , , , , , , , , , , , , , , , , ,700, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16906,00044,4, ,1,3,7,50.0595238095238,1,1,0,0,0,0,120,0, , ,2, ,0,0,0,0,0,0,0,0,120, , , , , , , , , , , , , , , , , , , , , , , ,120, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16906,00056,5, ,1,3,7,50.0595238095238,1,1,0,0,0,0,650,150, , ,4,1,0,0,0,0,0,0,0,0,800, , , , , , , , , , , , , , , , , , , , , , , ,800, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16906,00070,6, ,1,3,7,50.0595238095238,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , ,0, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16906,00072,7, ,1,3,7,50.0595238095238,1,1,0,0,0,0,750,650, , ,5,4,0,0,0,0,0,0,0,0,1400, , , , , , , , , , , , , , , , , , , , , , , ,1400, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16906,00091,8, ,1,3,7,50.0595238095238,1,1,0,0,0,0,450,550, , ,4,5,0,0,0,0,0,0,0,0,1000, , , , , , , , , , , , , , , , , , , , , , , ,1000, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16906,00093,9, ,1,3,7,50.0595238095238,1,1,1,0,0,0,320,120, , ,4,2,0,0,0,0,0,0,0,0,440,400, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,400,840, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16906,00103,10, ,1,3,7,50.0595238095238,1,1,1,0,0,0,1000,250, , ,2,1,0,0,0,0,0,0,0,0,1250,340, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,340,1590, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16906,00115,11, ,1,3,7,50.0595238095238,1,1,0,0,0,0,60,60, , ,1,1,0,0,0,0,0,0,0,0,120, , , , , , , , , , , , , , , , , , , , , , , ,120, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16906,00125,12, ,1,3,7,50.0595238095238,1,1,0,0,0,0,250,350, , ,2,3,0,0,0,0,0,0,0,0,600, , , , , , , , , , , , , , , , , , , , , , , ,600, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16906,00126,13, ,1,3,7,50.0595238095238,1,1,1,0,0,0,550,350, , ,5,3,0,0,0,0,0,0,0,0,900,300, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,300,1200, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16906,00135,14, ,1,3,7,50.0595238095238,1,1,0,0,0,0,650,450, , ,4,3,0,0,0,0,0,0,0,0,1100, , , , , , , , , , , , , , , , , , , , , , , ,1100, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16909,00007,1, ,1,3,7,50.0595238095238,1,1,1,0,0,0,150,0, , ,3, ,0,0,0,0,0,0,0,0,150,100, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,100,250, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16909,00014,2, ,1,3,7,50.0595238095238,1,1,1,0,0,0,280,0, , ,3, ,0,0,0,0,0,0,0,150,430,500, , ,0,0,50,0,0,0,0,0,0, , , , ,0,0,0,0,0,50,600,1030, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16909,00021,3, ,1,3,7,50.0595238095238,1,1,0,0,0,0,150,0, , ,3, ,0,0,0,0,0,0,0,80,230, , , , , , , , , , , , , , , , , , , , , , , ,230, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16909,00022,4, ,1,3,7,50.0595238095238,1,1,0,0,0,0,100,50, , ,2,1,0,0,0,0,0,0,0,0,150, , , , , , , , , , , , , , , , , , , , , , , ,150, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16909,00035,5, ,1,3,7,50.0595238095238,1,1,0,0,0,0,200,50, , ,4,2,0,0,0,0,0,0,0,100,350, , , , , , , , , , , , , , , , , , , , , , , ,350, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16909,00039,6, ,1,3,7,50.0595238095238,1,1,1,0,0,0,400,0, , ,4, ,0,0,0,0,0,0,0,0,400,200, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,200,600, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16909,00047,7, ,1,3,7,50.0595238095238,1,1,0,0,0,0,250,100, , ,3,2,0,0,0,0,0,0,0,100,450, , , , , , , , , , , , , , , , , , , , , , , ,450, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16909,00065,8, ,1,3,7,50.0595238095238,1,1,0,0,0,0,300,0, , ,5, ,0,0,0,0,0,0,0,150,450, , , , , , , , , , , , , , , , , , , , , , , ,450, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16909,00078,9, ,1,3,7,50.0595238095238,1,1,0,0,0,0,150,0, , ,2, ,0,0,0,0,0,0,0,100,250, , , , , , , , , , , , , , , , , , , , , , , ,250, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16909,00091,10, ,1,3,7,50.0595238095238,1,1,0,0,0,0,150,50, , ,3,2,0,0,0,0,0,0,0,100,300, , , , , , , , , , , , , , , , , , , , , , , ,300, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16909,00108,11, ,1,3,7,50.0595238095238,1,1,1,0,0,0,150,0, , ,3, ,0,0,0,0,0,0,0,100,250,150, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,85,235,485, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16909,00114,12, ,1,3,7,50.0595238095238,1,1,1,0,0,0,150,50, , ,2,2,0,0,0,0,0,0,0,100,300,500, , ,0,0,50,0,0,0,0,0,0, , , , ,0,0,0,0,0,80,630,930, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16909,00125,13, ,1,3,7,50.0595238095238,1,1,0,0,0,0,50,0, , ,2, ,0,0,0,0,0,0,0,70,120, , , , , , , , , , , , , , , , , , , , , , , ,120, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16909,00134,14, ,1,3,7,50.0595238095238,1,1,1,0,0,0,200,100, , ,4,2,0,0,0,0,0,0,0,0,300,250, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,250,550, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16911,00006,1, ,1,3,7,50.0595238095238,1,1,0,0,0,0,60,60, , ,1,1,0,0,0,0,0,0,0,0,120, , , , , , , , , , , , , , , , , , , , , , , ,120, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16911,00016,2, ,1,3,7,50.0595238095238,1,1,0,0,0,0,60,0, , ,1, ,0,0,0,0,0,0,0,0,60, , , , , , , , , , , , , , , , , , , , , , , ,60, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16911,00027,3, ,1,3,7,50.0595238095238,1,1,0,0,0,0,180,60, , ,3,1,0,0,0,0,0,0,0,0,240, , , , , , , , , , , , , , , , , , , , , , , ,240, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16911,00030,4, ,1,3,7,50.0595238095238,1,1,0,0,0,0,400,200, , ,2,1,0,0,0,0,0,0,0,0,600, , , , , , , , , , , , , , , , , , , , , , , ,600, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16911,00042,5, ,1,3,7,50.0595238095238,1,1,0,0,0,0,250,350, , ,1,2,0,0,0,0,0,0,0,0,600, , , , , , , , , , , , , , , , , , , , , , , ,600, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16911,00052,6, ,1,3,7,50.0595238095238,1,1,0,0,0,0,120,120, , ,4,4,0,0,0,0,0,0,0,0,240, , , , , , , , , , , , , , , , , , , , , , , ,240, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16911,00058,7, ,1,3,7,50.0595238095238,1,1,1,0,0,0,180,180, , ,2,2,0,0,0,0,0,0,0,0,360,300, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,300,660, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16911,00076,8, ,1,3,7,50.0595238095238,1,1,0,0,0,0,330,150, , ,3,2,0,0,0,0,0,0,0,0,480, , , , , , , , , , , , , , , , , , , , , , , ,480, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16911,00077,9, ,1,3,7,50.0595238095238,1,1,1,0,0,0,120,120, , ,2,2,0,0,0,0,0,0,0,0,240,400, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,400,640, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16911,00097,10, ,1,3,7,50.0595238095238,1,1,1,0,0,0,180,150, , ,3,1,0,0,0,0,0,0,0,0,330,300, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,300,630, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16911,00098,11, ,1,3,7,50.0595238095238,1,1,0,0,0,0,300,60, , ,6,1,0,0,0,0,0,0,0,0,360, , , , , , , , , , , , , , , , , , , , , , , ,360, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16911,00117,12, ,1,3,7,50.0595238095238,1,1,0,0,0,0,180,0, , ,3, ,0,0,0,0,0,0,0,0,180, , , , , , , , , , , , , , , , , , , , , , , ,180, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16911,00129,13, ,1,3,7,50.0595238095238,1,1,0,0,0,0,300,60, , ,1,2,0,0,0,0,0,0,0,0,360, , , , , , , , , , , , , , , , , , , , , , , ,360, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16911,00132,14, ,1,3,7,50.0595238095238,1,1,1,0,0,0,270,270, , ,1,1,0,0,0,0,0,0,0,0,540,120, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,120,660, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16918,00007,1, ,1,3,7,50.0595238095238,1,1,0,0,0,0,250,0, , ,2, ,0,0,0,0,0,0,0,90,340, , , , , , , , , , , , , , , , , , , , , , , ,340, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16918,00008,2, ,1,3,7,50.0595238095238,1,1,0,0,0,0,300,80, , ,5,2,0,0,0,0,0,0,0,135,515, , , , , , , , , , , , , , , , , , , , , , , ,515, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16918,00018,3, ,1,3,7,50.0595238095238,1,1,0,0,0,0,200,150, , ,5,3,0,0,0,0,0,0,0,150,500, , , , , , , , , , , , , , , , , , , , , , , ,500, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16918,00033,4, ,1,3,7,50.0595238095238,1,1,0,0,0,0,350,150, , ,5,3,0,0,0,0,0,0,0,150,650, , , , , , , , , , , , , , , , , , , , , , , ,650, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16918,00038,5, ,1,3,7,50.0595238095238,1,1,0,0,0,0,150,0, , ,5, ,0,0,0,0,0,0,0,50,200, , , , , , , , , , , , , , , , , , , , , , , ,200, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16918,00040,6, ,1,3,7,50.0595238095238,1,1,0,0,0,0,150,25, , ,2,1,0,0,0,0,0,0,0,85,260, , , , , , , , , , , , , , , , , , , , , , , ,260, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16918,00049,7, ,1,3,7,50.0595238095238,1,1,0,0,0,0,100,0, , ,3, ,0,0,0,0,0,0,0,80,180, , , , , , , , , , , , , , , , , , , , , , , ,180, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16918,00050,8, ,1,3,7,50.0595238095238,1,1,0,0,0,0,150,20, , ,3,1,0,0,0,0,0,0,0,80,250, , , , , , , , , , , , , , , , , , , , , , , ,250, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16918,00064,9, ,1,3,7,50.0595238095238,1,1,0,0,0,0,50,0, , ,2, ,0,0,0,0,0,0,0,60,110, , , , , , , , , , , , , , , , , , , , , , , ,110, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16918,00070,10, ,1,3,7,50.0595238095238,1,1,0,0,0,0,150,0, , ,4, ,0,0,0,0,0,0,0,85,235, , , , , , , , , , , , , , , , , , , , , , , ,235, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16918,00072,11, ,1,3,7,50.0595238095238,1,1,0,0,0,0,250,0, , ,5, ,0,0,0,0,0,0,0,80,330, , , , , , , , , , , , , , , , , , , , , , , ,330, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16918,00076,12, ,1,3,7,50.0595238095238,1,1,0,0,0,0,100,0, , ,3, ,0,0,0,0,0,0,0,75,175, , , , , , , , , , , , , , , , , , , , , , , ,175, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16918,00085,13, ,1,3,7,50.0595238095238,1,1,0,0,0,0,120,0, , ,3, ,0,0,0,0,0,0,0,70,190, , , , , , , , , , , , , , , , , , , , , , , ,190, 
2017,21,PUNO,12,SANDIA,10,SAN PEDRO DE PUTINA PUNCO,16918,00093,14, ,1,3,7,50.0595238095238,1,1,0,0,0,0,150,0, , ,2, ,0,0,0,0,0,0,0,60,210, , , , , , , , , , , , , , , , , , , , , , , ,210, 
2017,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16925,00006,1, ,1,3,7,50.0595238095238,1,1,1,0,0,0,350,350, , ,5,5,0,0,0,0,0,0,0,0,700,400, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,400,1100, 
2017,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16925,00009,2, ,1,3,7,50.0595238095238,1,1,0,0,0,0,250,150, , ,2,1,0,0,0,0,0,0,0,0,400, , , , , , , , , , , , , , , , , , , , , , , ,400, 
2017,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16925,00022,3, ,1,3,7,50.0595238095238,1,1,0,0,0,0,350,0, , ,3, ,0,0,0,0,0,0,0,0,350, , , , , , , , , , , , , , , , , , , , , , , ,350, 
2017,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16925,00023,4, ,1,3,7,50.0595238095238,1,1,0,0,0,0,200,0, , ,2, ,0,0,0,0,0,0,0,0,200, , , , , , , , , , , , , , , , , , , , , , , ,200, 
2017,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16925,00036,5, ,1,3,7,50.0595238095238,1,1,0,0,0,0,0,250, , , ,3,0,0,0,0,0,0,0,0,250, , , , , , , , , , , , , , , , , , , , , , , ,250, 
2017,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16925,00038,6, ,1,3,7,50.0595238095238,1,1,0,0,0,0,550,350, , ,5,3,0,0,0,0,0,0,0,0,900, , , , , , , , , , , , , , , , , , , , , , , ,900, 
2017,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16925,00054,7, ,1,3,7,50.0595238095238,1,1,1,0,0,0,100,100, , ,2,2,0,0,0,0,0,0,0,0,200,300, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,300,500, 
2017,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16925,00056,8, ,1,3,7,50.0595238095238,1,1,0,0,0,0,250,0, , ,2, ,0,0,0,0,0,0,0,0,250, , , , , , , , , , , , , , , , , , , , , , , ,250, 
2017,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16925,00074,9, ,1,3,7,50.0595238095238,1,1,0,0,0,0,150,100, , ,2,1,0,0,0,0,0,0,0,0,250, , , , , , , , , , , , , , , , , , , , , , , ,250, 
2017,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16925,00086,10, ,1,3,7,50.0595238095238,1,1,0,0,0,0,250,0, , ,1, ,0,0,0,0,0,0,0,0,250, , , , , , , , , , , , , , , , , , , , , , , ,250, 
2017,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16925,00100,12, ,1,3,7,50.0595238095238,1,1,1,0,0,0,300,30, , ,1,1,0,0,0,0,0,0,0,0,330,250, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,250,580, 
2017,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16925,00113,13, ,1,3,7,50.0595238095238,1,1,0,0,0,0,450,250, , ,5,2,0,0,0,0,0,0,0,0,700, , , , , , , , , , , , , , , , , , , , , , , ,700, 
2017,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16925,00126,14, ,1,3,7,50.0595238095238,1,1,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , , , , , , , , , , , , ,0, 
2017,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16928,00013,1, ,1,3,7,50.0595238095238,1,1,0,0,0,0,250,0, , ,3, ,0,0,0,0,0,0,0,120,370, , , , , , , , , , , , , , , , , , , , , , , ,370, 
2017,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16928,00033,2, ,1,3,7,50.0595238095238,1,1,0,0,0,0,150,0, , ,2, ,0,0,0,0,0,0,0,85,235, , , , , , , , , , , , , , , , , , , , , , , ,235, 
2017,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16928,00034,3, ,1,3,7,50.0595238095238,1,1,0,0,0,0,200,0, , ,5, ,0,0,0,0,0,0,0,80,280, , , , , , , , , , , , , , , , , , , , , , , ,280, 
2017,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16928,00050,4, ,1,3,7,50.0595238095238,1,1,0,0,0,0,250,0, , ,4, ,0,0,0,0,0,0,0,150,400, , , , , , , , , , , , , , , , , , , , , , , ,400, 
2017,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16928,00061,5, ,1,3,7,50.0595238095238,1,1,1,0,0,0,120,0, , ,2, ,0,0,0,0,0,0,0,45,165,100, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,50,150,315, 
2017,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16928,00066,6, ,1,3,7,50.0595238095238,1,1,1,0,0,0,400,0, , ,4, ,0,0,0,0,0,0,0,0,400,250, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,0,250,650, 
2017,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16928,00072,7, ,1,3,7,50.0595238095238,1,1,0,0,0,0,200,0, , ,2, ,0,0,0,0,0,0,0,80,280, , , , , , , , , , , , , , , , , , , , , , , ,280, 
2017,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16928,00080,8, ,1,3,7,50.0595238095238,1,1,1,0,0,0,300,0, , ,3, ,0,0,0,0,0,0,0,80,380,250, , ,0,0,0,0,0,0,0,0,0, , , , ,0,0,0,0,0,40,290,670, 
2017,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16928,00095,9, ,1,3,7,50.0595238095238,1,1,0,0,0,0,100,0, , ,4, ,0,0,0,0,0,0,0,50,150, , , , , , , , , , , , , , , , , , , , , , , ,150, 
2017,21,PUNO,12,SANDIA,07,SAN JUAN DEL ORO,16928,00106,10, ,1,3,7,50.0595238095238,1,1,0,0,0,0,250,0, , ,5, ,0,0,0,0,0,0,0,120,370, , , , , , , , , , , , , , , , , , , , , , , ,370, 
